battery_id,cycle_number,cycle_type,ambient_temperature,start_time_raw,capacity,avg_voltage_measured,min_voltage_measured,max_voltage_measured,avg_current_measured,min_current_measured,max_current_measured,avg_temperature_measured,min_temperature_measured,max_temperature_measured,avg_current_load,avg_voltage_load,duration_seconds,num_points_voltage,num_points_current,num_points_temperature,num_points_time,source_file,previous_capacity,capacity_drop,capacity_drop_pct,capacity_rolling_avg,cycle_age,temp_deviation
B0033,149,discharge,24.0,[[2.0090e+03 7.0000e+00 1.7000e+01 6.0000e+00 2.0000e+00 3.1671e+01]],1.5252677314227332,3.382560441964418,1.9292976600569,4.198444396938235,-1.8823068188002856,-4.031802508115526,0.0006536849289642,37.2659552140469,24.127061124602072,52.3982280962388,1.8655937743190656,0.5444513618677043,3138.187,257,257,257,257,data/raw/nasa/5. Battery Data Set/3. BatteryAgingARC_25-44/B0033.mat,,,,,0.3065843621399177,5.316869881413865
B0033,150,impedance,24.0,[[2009.       7.      17.       7.       0.      20.593]],,,,,,,,,,,,,,0,0,0,0,data/raw/nasa/5. Battery Data Set/3. BatteryAgingARC_25-44/B0033.mat,1.5252677314227332,,,,0.30864197530864196,
B0033,151,charge,24.0,[[2009.      7.     17.      7.     32.      9.64]],,4.177192704369899,3.206053098459748,4.209867421384646,0.5525909078648807,-3.621082116704189,1.5116466483245654,25.464465354717223,24.689823689859033,27.80459597486159,,,10776.875,1997,1997,1997,1997,data/raw/nasa/5. Battery Data Set/3. BatteryAgingARC_25-44/B0033.mat,,,,,0.31069958847736623,-6.484619977915809
B0033,152,impedance,24.0,[[2.009e+03 7.000e+00 1.700e+01 1.000e+01 3.700e+01 1.515e+00]],,,,,,,,,,,,,,0,0,0,0,data/raw/nasa/5. Battery Data Set/3. BatteryAgingARC_25-44/B0033.mat,,,,,0.31275720164609055,
B0033,153,discharge,24.0,[[2009.       7.      17.      11.       8.      50.734]],1.5559492005453626,3.3801788533503028,1.8981581536679577,4.195342051626477,-1.8905479396562952,-4.031765665107094,0.000295877869071,38.74887799470947,25.446679804307124,53.455944890050766,1.8740263565891473,0.545922480620155,3157.969,258,258,258,258,data/raw/nasa/5. Battery Data Set/3. BatteryAgingARC_25-44/B0033.mat,,,,,0.3148148148148148,6.799792662076435
B0033,154,charge,24.0,[[2.0090e+03 7.0000e+00 1.7000e+01 1.2000e+01 2.0000e+00 5.9515e+01]],,4.172849984235979,3.21647726154085,4.209901111840553,0.5717866695686825,-3.6258559069703304,1.510734936513298,27.518199216904357,26.427221919500436,29.960671905700323,,,10545.562,1941,1941,1941,1941,data/raw/nasa/5. Battery Data Set/3. BatteryAgingARC_25-44/B0033.mat,1.5559492005453626,,,,0.3168724279835391,-4.430886115728676
B0033,155,discharge,24.0,[[2.009e+03 7.000e+00 1.700e+01 1.500e+01 0.000e+00 1.400e-01]],1.564802943842715,3.3800922874688264,1.8884361117708075,4.198552819065784,-1.8980856969312407,-4.032044401412751,-0.0002482498429843,39.69321386954275,26.62675849083193,54.15574298880717,1.881667704280156,0.5530038910505837,3159.281,257,257,257,257,data/raw/nasa/5. Battery Data Set/3. BatteryAgingARC_25-44/B0033.mat,,,,,0.31893004115226337,7.74412853690972
B0033,156,charge,24.0,[[2009.       7.      17.      15.      54.      10.468]],,4.171300002399476,3.2162110963406603,4.210101040962031,0.5819978574550354,-3.6226128810394185,1.5108494003784847,28.279796841781287,26.382372807981316,30.97347780198667,,,10429.0,1906,1906,1906,1906,data/raw/nasa/5. Battery Data Set/3. BatteryAgingARC_25-44/B0033.mat,1.564802943842715,,,,0.32098765432098764,-3.669288490851745
B0033,157,discharge,24.0,[[2009.      7.     17.     18.     49.     14.75]],1.5518620461881203,3.382133740383054,1.8935389971250935,4.1984923238862795,-1.8896314109891983,-4.031354508468829,-0.0001916818423722,38.99544744527789,26.407185531575575,53.69393683990001,1.8732281250000005,0.5507304687500001,3150.375,256,256,256,256,data/raw/nasa/5. Battery Data Set/3. BatteryAgingARC_25-44/B0033.mat,,,,,0.3230452674897119,7.046362112644857
B0033,158,charge,24.0,[[2009.       7.      17.      19.      43.      16.218]],,4.173710630086648,3.21484018889854,4.209793977687488,0.5689178877566001,-3.6285203392091794,1.5108385708079295,26.42966001838619,24.572814072181934,29.298874564860306,,,10565.141,1918,1918,1918,1918,data/raw/nasa/5. Battery Data Set/3. BatteryAgingARC_25-44/B0033.mat,1.5518620461881203,,,,0.32510288065843623,-5.519425314246842
B0033,159,discharge,24.0,[[2009.       7.      17.      22.      40.      36.953]],1.5144550545105004,3.3814913105388644,1.904031637069275,4.198232140934075,-1.872743521398214,-4.032766166622568,-0.0009606268260352,37.746988287643894,24.63935217013191,52.91956948214362,1.8561740157480309,0.5406220472440945,3134.078,254,254,254,254,data/raw/nasa/5. Battery Data Set/3. BatteryAgingARC_25-44/B0033.mat,,,,,0.3271604938271605,5.797902955010862
B0033,160,charge,24.0,[[2009.       7.      17.      23.      34.      22.421]],,4.1759141020572095,3.215428762594589,4.209705310422707,0.5582578195861756,-3.626624830349701,1.5117013653520046,25.67478989409037,24.204236311650785,28.325765562307875,,,10601.171000000002,1915,1915,1915,1915,data/raw/nasa/5. Battery Data Set/3. BatteryAgingARC_25-44/B0033.mat,1.5144550545105004,,,,0.3292181069958848,-6.274295438542662
B0033,161,discharge,24.0,[[2.0090e+03 7.0000e+00 1.8000e+01 2.0000e+00 3.2000e+01 1.9203e+01]],1.5051936202146428,3.3819655060503893,1.9196175823544368,4.197903885845773,-1.8642972903813009,-4.032211222443815,0.000448859158467,37.50735630364932,24.286529106722867,52.77330169161603,1.8477225296442683,0.5348300395256917,3129.797,253,253,253,253,data/raw/nasa/5. Battery Data Set/3. BatteryAgingARC_25-44/B0033.mat,,,,,0.33127572016460904,5.5582709710162845
B0033,162,impedance,24.0,[[2.009e+03 7.000e+00 1.800e+01 3.000e+00 3.000e+01 5.460e-01]],,,,,,,,,,,,,,0,0,0,0,data/raw/nasa/5. Battery Data Set/3. BatteryAgingARC_25-44/B0033.mat,1.5051936202146428,,,,0.3333333333333333,
B0033,163,charge,24.0,[[2.0090e+03 7.0000e+00 1.8000e+01 4.0000e+00 1.0000e+00 4.9984e+01]],,4.178548639593069,3.203470238951515,4.209864452695496,0.5468634189646139,-3.605766846927206,1.5117277617911815,25.09710362571308,23.96364757187559,27.816329449495196,,,10754.719,1930,1930,1930,1930,data/raw/nasa/5. Battery Data Set/3. BatteryAgingARC_25-44/B0033.mat,,,,,0.33539094650205764,-6.851981706919954
B0033,164,impedance,24.0,[[2009.      7.     18.      7.      6.     20.39]],,,,,,,,,,,,,,0,0,0,0,data/raw/nasa/5. Battery Data Set/3. BatteryAgingARC_25-44/B0033.mat,,,,,0.3374485596707819,
B0033,165,discharge,24.0,[[2009.      7.     23.     10.     25.     18.89]],1.605823969917045,3.329913840594753,1.852348915398631,4.181130210987576,-1.959422143897036,-4.031033663843277,0.0005118056247928,38.88355566835211,24.926222629135967,53.75237854927132,1.9423843137254904,0.558443137254902,3161.89,255,255,255,255,data/raw/nasa/5. Battery Data Set/3. BatteryAgingARC_25-44/B0033.mat,,,,,0.3395061728395062,6.934470335719077
B0033,166,impedance,24.0,[[2009.       7.      23.      11.      23.      32.343]],,,,,,,,,,,,,,0,0,0,0,data/raw/nasa/5. Battery Data Set/3. BatteryAgingARC_25-44/B0033.mat,1.605823969917045,,,,0.34156378600823045,
B0033,167,charge,24.0,[[2009.       7.      23.      11.      55.      21.953]],,4.170046246535776,3.156267532096624,4.209857440465502,0.5974631049295162,-3.5357722954756827,1.5118220843588843,26.903805627763045,26.073475879158373,29.530410407736024,,,10584.188,1886,1886,1886,1886,data/raw/nasa/5. Battery Data Set/3. BatteryAgingARC_25-44/B0033.mat,,,,,0.3436213991769547,-5.045279704869987
B0033,168,impedance,24.0,[[2009    7   23   14   57    2]],,,,,,,,,,,,,,0,0,0,0,data/raw/nasa/5. Battery Data Set/3. BatteryAgingARC_25-44/B0033.mat,,,,,0.345679012345679,
B0033,169,discharge,24.0,[[2009.       7.      23.      15.      28.      51.734]],1.6249005195877049,3.3467196974403497,1.8154710749647816,4.195489950082467,-1.9438219079216,-4.031389983040594,-0.0005481937157319,39.70651744278487,26.244952557136116,54.49882525049124,1.927417898832685,0.5614708171206225,3196.859,257,257,257,257,data/raw/nasa/5. Battery Data Set/3. BatteryAgingARC_25-44/B0033.mat,,,,,0.3477366255144033,7.757432110151839
B0033,170,charge,24.0,[[2009.       7.      23.      16.      23.      40.343]],,4.16841343184584,3.1717222730186694,4.2097738492974655,0.6011273218409818,-3.5571431947686314,1.5113519135438354,27.54690981342813,25.642101115161378,30.367195596613787,,,10464.969,1855,1855,1855,1855,data/raw/nasa/5. Battery Data Set/3. BatteryAgingARC_25-44/B0033.mat,1.6249005195877049,,,,0.3497942386831276,-4.402175519204903
B0033,171,discharge,24.0,[[2009.      7.     23.     19.     19.     21.39]],1.589785130036615,3.366597142576843,1.9709912361310515,4.197775741628386,-1.9207619197190011,-4.0314763579809485,0.002231371215124,38.69688917568081,25.714927405533103,53.48032268666943,1.9033921259842517,0.5573110236220472,3171.906,254,254,254,254,data/raw/nasa/5. Battery Data Set/3. BatteryAgingARC_25-44/B0033.mat,,,,,0.35185185185185186,6.747803843047777
B0033,172,charge,24.0,[[2009.       7.      23.      20.      13.      45.296]],,4.171783009919472,3.194181436815639,4.209863283281372,0.5845427699319443,-3.605216324921927,1.5128555747583858,26.18633645795616,24.465830615487313,28.953525827147477,,,10569.391,1851,1851,1851,1851,data/raw/nasa/5. Battery Data Set/3. BatteryAgingARC_25-44/B0033.mat,1.589785130036615,,,,0.35390946502057613,-5.762748874676873
B0033,173,discharge,24.0,[[2009.       7.      23.      23.      11.      10.812]],1.5552386152299904,3.3665010841717966,1.8937050882323652,4.197620289512095,-1.9034234318764345,-4.030814834933042,0.0006893495495072,37.93115370815918,24.531285612577616,53.19212326974819,1.8867579365079363,0.5458015873015873,3160.8429999999935,252,252,252,252,data/raw/nasa/5. Battery Data Set/3. BatteryAgingARC_25-44/B0033.mat,,,,,0.3559670781893004,5.982068375526147
B0033,174,charge,24.0,[[2009.       7.      24.       0.       5.      23.906]],,4.174010227941798,3.197663761126034,4.2099129542277,0.5733438781153145,-3.6123629376953583,1.5115548437974171,25.534289366366473,24.051595177079903,28.20999843874775,,,10571.078,1856,1856,1856,1856,data/raw/nasa/5. Battery Data Set/3. BatteryAgingARC_25-44/B0033.mat,1.5552386152299904,,,,0.35802469135802467,-6.41479596626656
B0033,175,discharge,24.0,[[2.0090e+03 7.0000e+00 2.4000e+01 3.0000e+00 2.0000e+00 5.1234e+01]],1.539756404636803,3.3683893640779714,1.936708367530743,4.197694092086119,-1.8953087437661216,-4.0313511318221185,0.001201881519605,37.670702628979534,24.13914126838614,52.91631108720558,1.8783513944223107,0.5412430278884462,3147.141,251,251,251,251,data/raw/nasa/5. Battery Data Set/3. BatteryAgingARC_25-44/B0033.mat,,,,,0.360082304526749,5.721617296346501
B0033,176,charge,24.0,[[2009.       7.      24.       3.      56.      50.546]],,4.175497887780304,3.198276430174468,4.209646438826439,0.565215906141005,-3.613012715881683,1.5120013721431238,25.24806549014506,23.779526896074508,27.92688215174505,,,10625.235,1857,1857,1857,1857,data/raw/nasa/5. Battery Data Set/3. BatteryAgingARC_25-44/B0033.mat,1.539756404636803,,,,0.36213991769547327,-6.701019842487973
B0033,177,discharge,24.0,[[2009.       7.      24.       6.      55.      12.218]],1.5293174002138357,3.3686183095745217,1.898472277042985,4.1974767325796405,-1.8860721599248624,-4.031138153963117,0.0057243931735583,37.48833504505954,23.86348664070148,52.95164787724483,1.8698775999999997,0.5379839999999999,3141.203,250,250,250,250,data/raw/nasa/5. Battery Data Set/3. BatteryAgingARC_25-44/B0033.mat,,,,,0.36419753086419754,5.5392497124265105
B0033,178,impedance,24.0,[[2009.      7.     24.      7.     53.      5.75]],,,,,,,,,,,,,,0,0,0,0,data/raw/nasa/5. Battery Data Set/3. BatteryAgingARC_25-44/B0033.mat,1.5293174002138357,,,,0.3662551440329218,
B0033,179,charge,24.0,[[2009.       7.      24.       8.      24.      55.609]],,4.178133983872246,3.1887656700040115,4.209872474666394,0.5576098369606896,-3.605072685206303,1.5114878304746011,25.39876616629125,24.484365991201702,27.722160808755696,,,10745.625,1861,1861,1861,1861,data/raw/nasa/5. Battery Data Set/3. BatteryAgingARC_25-44/B0033.mat,,,,,0.3683127572016461,-6.550319166341783
B0033,180,impedance,24.0,[[2009.       7.      24.      11.      29.      17.812]],,,,,,,,,,,,,,0,0,0,0,data/raw/nasa/5. Battery Data Set/3. BatteryAgingARC_25-44/B0033.mat,,,,,0.37037037037037035,
B0033,181,discharge,24.0,[[2.009e+03 7.000e+00 2.400e+01 1.200e+01 1.000e+00 7.843e+00]],1.547680553576876,3.3619229093944987,1.8471266740226868,4.196099622186929,-1.902203148735525,-4.0316229913950306,-0.000311713787499,39.01194436489727,25.1970904818351,54.15703950174405,1.8855888000000005,0.539424,3151.047,250,250,250,250,data/raw/nasa/5. Battery Data Set/3. BatteryAgingARC_25-44/B0033.mat,,,,,0.3724279835390947,7.062859032264235
B0033,182,charge,24.0,[[2009.       7.      24.      12.      55.      11.375]],,4.172993716972716,3.191868919887536,4.209930720572779,0.5933077535910805,-3.6035481425116704,1.51084470186779,27.259413118500643,26.11184224478302,29.604566382565064,,,10181.329,1754,1754,1754,1754,data/raw/nasa/5. Battery Data Set/3. BatteryAgingARC_25-44/B0033.mat,1.547680553576876,,,,0.37448559670781895,-4.68967221413239
B0033,183,discharge,24.0,[[2009.       7.      24.      15.      46.       9.421]],1.5659920939439786,3.362373596039391,1.8671703949444944,4.196552042597536,-1.902560854268258,-4.031501330592,0.0011510323836832,39.95408175672587,26.400937793835165,54.90254753232506,1.8863032,0.545308,3159.172,250,250,250,250,data/raw/nasa/5. Battery Data Set/3. BatteryAgingARC_25-44/B0033.mat,,,,,0.3765432098765432,8.004996424092838
B0033,184,charge,24.0,[[2009.       7.      24.      16.      40.      21.187]],,4.173279597689418,3.187620234633194,4.209957688781038,0.5812499857991758,-3.592994507319381,1.5105834111749332,27.520235419535577,25.18684363790292,30.584211328133428,,,10451.172,1793,1793,1793,1793,data/raw/nasa/5. Battery Data Set/3. BatteryAgingARC_25-44/B0033.mat,1.5659920939439786,,,,0.3786008230452675,-4.428849913097455
B0033,185,discharge,24.0,[[2009.      7.     24.     19.     35.     49.25]],1.5416252851780503,3.368466070250841,1.9378745892006957,4.197202431807518,-1.8857964938998255,-4.031293666591443,0.0038625310544471,38.629206981182826,25.257433005197253,53.80008363828377,1.8690346774193551,0.5366290322580646,3141.047,248,248,248,248,data/raw/nasa/5. Battery Data Set/3. BatteryAgingARC_25-44/B0033.mat,,,,,0.38065843621399176,6.680121648549793
B0033,186,charge,24.0,[[2009.       7.      24.      20.      29.      43.093]],,4.176872625057615,3.191359670895458,4.209913358563524,0.5604446028133511,-3.607152894603577,1.5116167554796192,25.75999329076942,24.05637563292863,28.551466953511927,,,10622.0,1809,1809,1809,1809,data/raw/nasa/5. Battery Data Set/3. BatteryAgingARC_25-44/B0033.mat,1.5416252851780503,,,,0.38271604938271603,-6.1890920418636135
B0033,187,discharge,24.0,[[2009.       7.      24.      23.      28.       2.156]],1.517590655990168,3.36347185491077,1.8429746742692776,4.197066813581793,-1.8764237604426464,-4.031684082152135,0.0015693840560813,37.93003488357471,24.144932499594788,53.54505652293522,1.8598785425101212,0.5282145748987854,3135.0310000000027,247,247,247,247,data/raw/nasa/5. Battery Data Set/3. BatteryAgingARC_25-44/B0033.mat,,,,,0.38477366255144035,5.980949550941681
B0033,188,charge,24.0,[[2009.       7.      25.       0.      21.      50.109]],,4.1779760793514615,3.189763158155431,4.20968657170342,0.5577832537423353,-3.6040357089830346,1.511949812391851,25.28374968940276,23.703056929060637,27.98999153172987,,,10618.156,1797,1797,1797,1797,data/raw/nasa/5. Battery Data Set/3. BatteryAgingARC_25-44/B0033.mat,1.517590655990168,,,,0.3868312757201646,-6.6653356432302715
B0033,189,discharge,24.0,[[2009.      7.     25.      3.     20.      5.39]],1.5075202042593092,3.363235953553388,1.8767034375876257,4.196924945892409,-1.875505745852192,-4.03165132325304,0.0008096114927767,37.62158369702063,23.791217824179263,53.29577183051126,1.8590718367346937,0.5259632653061224,3117.984,245,245,245,245,data/raw/nasa/5. Battery Data Set/3. BatteryAgingARC_25-44/B0033.mat,,,,,0.3888888888888889,5.6724983643876
B0033,190,impedance,24.0,[[2009.       7.      25.       4.      17.      36.359]],,,,,,,,,,,,,,0,0,0,0,data/raw/nasa/5. Battery Data Set/3. BatteryAgingARC_25-44/B0033.mat,1.5075202042593092,,,,0.39094650205761317,
B0033,191,charge,24.0,[[2009.       7.      25.       4.      49.      26.625]],,4.180775132967007,3.178091098433197,4.2097055656218965,0.5461244345181242,-3.579793355396391,1.511009883323673,24.647463247957468,23.53334397587124,27.36262123449225,,,10808.063,1819,1819,1819,1819,data/raw/nasa/5. Battery Data Set/3. BatteryAgingARC_25-44/B0033.mat,,,,,0.39300411522633744,-7.301622084675564
B0033,192,impedance,24.0,[[2009.       7.      25.       7.      54.      52.171]],,,,,,,,,,,,,,0,0,0,0,data/raw/nasa/5. Battery Data Set/3. BatteryAgingARC_25-44/B0033.mat,,,,,0.3950617283950617,
B0033,193,discharge,24.0,[[2009.       7.      25.       8.      26.      42.515]],1.49549282626034,3.3583847581016526,1.823408615215652,4.196262893825219,-1.874625204260118,-4.030947549189872,0.0005724594774865,37.78621151878811,23.536626949694146,53.69065218748237,1.8584318367346937,0.5178775510204081,3125.328,245,245,245,245,data/raw/nasa/5. Battery Data Set/3. BatteryAgingARC_25-44/B0033.mat,,,,,0.39711934156378603,5.837126186155075
B0033,194,charge,24.0,[[2009.       7.      25.       9.      20.      20.984]],,4.178970224897077,3.1887322916131846,4.209884819804257,0.5529418781439858,-3.591985886122993,1.5115156844577624,25.208883176819143,23.777202548606144,27.835778846929387,,,10685.218,1791,1791,1791,1791,data/raw/nasa/5. Battery Data Set/3. BatteryAgingARC_25-44/B0033.mat,1.49549282626034,,,,0.3991769547325103,-6.74020215581389
B0033,195,discharge,24.0,[[2009.       7.      25.      12.      19.      43.718]],1.4997618811573148,3.3645795285682984,1.914352330463475,4.196791007353091,-1.866968412651517,-4.031045921440598,-0.0004697173559573,37.780545613375104,23.87189419612585,53.4617189956508,1.850385245901639,0.5210573770491803,3120.172,244,244,244,244,data/raw/nasa/5. Battery Data Set/3. BatteryAgingARC_25-44/B0033.mat,,,,,0.4012345679012346,5.831460280742071
B0033,196,charge,24.0,[[2009.       7.      25.      13.      13.      17.203]],,4.179515391076911,3.1882897526068525,4.209958091045038,0.548607614053947,-3.596637619034546,1.5110801785460577,24.890557386906817,23.37628498847776,27.57291855837528,,,10707.359,1786,1786,1786,1786,data/raw/nasa/5. Battery Data Set/3. BatteryAgingARC_25-44/B0033.mat,1.4997618811573148,,,,0.40329218106995884,-7.058527945726215
B0033,197,discharge,24.0,[[2009.       7.      25.      16.      13.       2.187]],1.4906966807803954,3.3647328172276567,1.9242052922699,4.196494518150467,-1.8579558703430965,-4.0311405953415935,0.0008850063194717,37.48831223397221,23.481284826054356,53.31089209854774,1.8415547325102877,0.5172469135802469,3116.641,243,243,243,243,data/raw/nasa/5. Battery Data Set/3. BatteryAgingARC_25-44/B0033.mat,,,,,0.4053497942386831,5.539226901339177
B0033,198,charge,24.0,[[2009.       7.      25.      17.       6.      32.296]],,4.180419744488467,3.1877228523340446,4.209857719227799,0.5425890930308696,-3.592268610200494,1.5116009825582415,24.96092946617714,23.58164453536371,27.60420579633925,,,10745.422,1785,1785,1785,1785,data/raw/nasa/5. Battery Data Set/3. BatteryAgingARC_25-44/B0033.mat,1.4906966807803954,,,,0.4074074074074074,-6.988155866455891
B0033,199,discharge,24.0,[[2009.       7.      25.      20.       6.      55.421]],1.4800999425051866,3.360281651978189,1.846946703906843,4.196813869211146,-1.8652023718774091,-4.030716749693109,-0.001568969594295,37.84650784146758,23.73608069361077,53.6277468644108,1.8488793388429747,0.5187148760330579,3110.844,242,242,242,242,data/raw/nasa/5. Battery Data Set/3. BatteryAgingARC_25-44/B0033.mat,,,,,0.4094650205761317,5.897422508834545
B0033,200,charge,24.0,[[2009.       7.      25.      21.       0.      19.875]],,4.179690669885211,3.194843546529069,4.209747801402522,0.5425103377038927,-3.6074747350585783,1.511492340077165,24.96462951188155,23.47290010170136,27.577109304578755,,,10771.906000000004,1783,1783,1783,1783,data/raw/nasa/5. Battery Data Set/3. BatteryAgingARC_25-44/B0033.mat,1.4800999425051866,,,,0.411522633744856,-6.9844558207514815
B0033,201,discharge,24.0,[[2.009e+03 7.000e+00 2.600e+01 0.000e+00 1.000e+00 9.546e+00]],1.4676091496100632,3.3661837656093314,1.912127707319289,4.196812382131576,-1.856568813720333,-4.031853159151112,-0.0008867294806587,37.50067380952265,23.57527253501497,53.311289666668536,1.840258091286307,0.5187717842323651,3101.406,241,241,241,241,data/raw/nasa/5. Battery Data Set/3. BatteryAgingARC_25-44/B0033.mat,,,,,0.41358024691358025,5.55158847688962
B0033,202,impedance,24.0,[[2009.       7.      26.       0.      58.      24.625]],,,,,,,,,,,,,,0,0,0,0,data/raw/nasa/5. Battery Data Set/3. BatteryAgingARC_25-44/B0033.mat,1.4676091496100632,,,,0.4156378600823045,
B0033,203,charge,24.0,[[2.0090e+03 7.0000e+00 2.6000e+01 1.0000e+00 3.0000e+01 1.5437e+01]],,4.182043616767262,3.1825999602135453,4.209962993981833,0.5381209886574273,-3.5876742015904406,1.5111066176718724,24.608542818819664,23.451452768162937,27.316388343439577,,,10787.235,1773,1773,1773,1773,data/raw/nasa/5. Battery Data Set/3. BatteryAgingARC_25-44/B0033.mat,,,,,0.4176954732510288,-7.340542513813368
B0033,204,impedance,24.0,[[2009.       7.      26.       4.      35.      20.656]],,,,,,,,,,,,,,0,0,0,0,data/raw/nasa/5. Battery Data Set/3. BatteryAgingARC_25-44/B0033.mat,,,,,0.41975308641975306,
B0033,205,discharge,24.0,[[2009.       7.      26.       5.       7.      11.546]],1.4729818491920503,3.369029139242048,1.9981993087869525,4.194034862013672,-1.8482708540348456,-4.0314744132737514,0.0005495929226884,37.46771056598812,23.46174852080792,53.24781973161767,1.8312733333333329,0.5123875,3099.563,240,240,240,240,data/raw/nasa/5. Battery Data Set/3. BatteryAgingARC_25-44/B0033.mat,,,,,0.4218106995884774,5.518625233355088
B0033,206,charge,24.0,[[2009.       7.      26.       6.       0.      25.062]],,4.181471244547015,3.1853042686336925,4.209943658214464,0.5362706969092658,-3.5851728760729635,1.5121580838923527,24.871485928412692,23.40197463674567,27.5594599628651,,,10792.047,1764,1764,1764,1764,data/raw/nasa/5. Battery Data Set/3. BatteryAgingARC_25-44/B0033.mat,1.4729818491920503,,,,0.42386831275720166,-7.07759940422034
B0033,207,discharge,24.0,[[2.009e+03 7.000e+00 2.600e+01 9.000e+00 1.000e+00 3.514e+01]],1.4742872137206404,3.3652385724141607,1.9676969517091,4.196764423571106,-1.847975231148244,-4.031012283747264,-0.0016654640871866,37.59818541161091,23.510058260020937,53.32567282742489,1.8312733333333329,0.5139916666666667,3104.64,240,240,240,240,data/raw/nasa/5. Battery Data Set/3. BatteryAgingARC_25-44/B0033.mat,,,,,0.42592592592592593,5.649100078977881
B0033,208,charge,24.0,[[2009.       7.      26.       9.      54.      53.843]],,4.180354923698861,3.199265277384356,4.209966413766573,0.537487218838787,-3.607096272589958,1.512155867394625,25.042481226799215,23.642052940375148,27.645232864677777,,,10773.047,1751,1751,1751,1751,data/raw/nasa/5. Battery Data Set/3. BatteryAgingARC_25-44/B0033.mat,1.4742872137206404,,,,0.4279835390946502,-6.906604105833818
B0033,209,discharge,24.0,[[2009.       7.      26.      12.      55.      45.109]],1.4635162808346138,3.3618926452165643,1.8011165493797343,4.196547768827336,-1.8544013778989676,-4.031507871009939,-0.0004356604552961,37.70143492436221,23.73503859952804,53.67135316275077,1.838107112970711,0.5162594142259415,3099.875,239,239,239,239,data/raw/nasa/5. Battery Data Set/3. BatteryAgingARC_25-44/B0033.mat,,,,,0.43004115226337447,5.752349591729178
B0033,210,charge,24.0,[[2009.      7.     26.     13.     48.     59.14]],,4.1814280108668545,3.186020581302884,4.209892949513046,0.5372137581417501,-3.5903999221980354,1.5111670654818523,24.821764696385916,23.298791116758387,27.519738592867913,,,10769.843,1746,1746,1746,1746,data/raw/nasa/5. Battery Data Set/3. BatteryAgingARC_25-44/B0033.mat,1.4635162808346138,,,,0.43209876543209874,-7.127320636247116
B0033,211,discharge,24.0,[[2009.       7.      26.      16.      49.      47.359]],1.4527095680488362,3.363675541904795,1.935722285136851,4.196047705028354,-1.8463602302715172,-4.03073010593017,0.0007604582300614,37.53461374251148,23.40402295850063,53.425915759836265,1.8298764705882349,0.5114117647058823,3093.25,238,238,238,238,data/raw/nasa/5. Battery Data Set/3. BatteryAgingARC_25-44/B0033.mat,,,,,0.43415637860082307,5.5855284098784495
B0033,212,charge,24.0,[[2009.       7.      26.      17.      42.      54.921]],,4.181908671595546,3.186983108485,4.209799341469419,0.5339252130619373,-3.58937781457386,1.5113687012851724,24.84747734962236,23.454864647152384,27.49142820095191,,,10775.547,1736,1736,1736,1736,data/raw/nasa/5. Battery Data Set/3. BatteryAgingARC_25-44/B0033.mat,1.4527095680488362,,,,0.43621399176954734,-7.101607983010673
B0033,213,discharge,24.0,[[2009.       7.      26.      20.      43.      48.921]],1.4557303847230247,3.359060505999303,1.8530896744385117,4.196278080515848,-1.8534144162144512,-4.030697157978195,0.0002271681944951,37.84394106488913,23.62740092704637,53.80241246385534,1.837400843881856,0.5120675105485232,3086.688,237,237,237,237,data/raw/nasa/5. Battery Data Set/3. BatteryAgingARC_25-44/B0033.mat,,,,,0.4382716049382716,5.894855732256097
B0033,214,impedance,24.0,[[2009.       7.      26.      21.      40.      50.046]],,,,,,,,,,,,,,0,0,0,0,data/raw/nasa/5. Battery Data Set/3. BatteryAgingARC_25-44/B0033.mat,1.4557303847230247,,,,0.4403292181069959,
B0033,215,charge,24.0,[[2009.       7.      26.      22.      12.      41.312]],,4.183794741548649,3.171320453991876,4.210049838146796,0.5324999452896354,-3.566093729317018,1.5106220666956225,24.555455419099868,23.39452859727071,27.243212330369285,,,10812.718999999996,1732,1732,1732,1732,data/raw/nasa/5. Battery Data Set/3. BatteryAgingARC_25-44/B0033.mat,,,,,0.44238683127572015,-7.3936299135331645
B0033,216,impedance,24.0,[[2.0090e+03 7.0000e+00 2.7000e+01 1.0000e+00 1.8000e+01 1.2828e+01]],,,,,,,,,,,,,,0,0,0,0,data/raw/nasa/5. Battery Data Set/3. BatteryAgingARC_25-44/B0033.mat,,,,,0.4444444444444444,
B0033,217,discharge,24.0,[[2.009e+03 7.000e+00 2.700e+01 1.000e+00 5.000e+01 3.890e+00]],1.459740099618568,3.3651551542737717,1.9965159983729224,4.195876729666962,-1.837688233710868,-4.030516737306949,6.524393134280241e-06,37.62240216799661,23.353909997972217,53.538703332548565,1.8207392405063287,0.5049451476793249,3094.281,237,237,237,237,data/raw/nasa/5. Battery Data Set/3. BatteryAgingARC_25-44/B0033.mat,,,,,0.44650205761316875,5.673316835363579
B0033,218,charge,24.0,[[2.009e+03 7.000e+00 2.700e+01 2.000e+00 4.300e+01 1.275e+01]],,4.182464472349479,3.1845297937460924,4.210030064331891,0.5323234570948091,-3.5895699300119945,1.5126013085117958,24.875239339832085,23.41751506092843,27.55781692714321,,,10757.516,1714,1714,1714,1714,data/raw/nasa/5. Battery Data Set/3. BatteryAgingARC_25-44/B0033.mat,1.459740099618568,,,,0.448559670781893,-7.073845992800948
